Station,Date/Time  ,DATE,TIME,Temp ,SpCond ,DO Conc ,pH
G379,8/13/2012 15:31,8/13/2012,3:31,33.8,0.699,15.52,8.5
G379,8/13/2012 15:46,8/13/2012,3:46,34.59,0.687,15.35,8.58
G379,8/13/2012 16:01,8/13/2012,4:01,34.59,0.682,15.02,8.56
G379,8/13/2012 16:16,8/13/2012,4:16,34.63,0.677,14.67,8.54
G379,8/13/2012 16:31,8/13/2012,4:31,34.11,0.675,14.62,8.53
G379,8/13/2012 16:46,8/13/2012,4:46,34.57,0.667,14.38,8.5
G379,8/13/2012 17:01,8/13/2012,5:01,34.38,0.664,14.06,8.46
G379,8/13/2012 17:16,8/13/2012,5:16,34.18,0.662,13.83,8.43
G379,8/13/2012 17:31,8/13/2012,5:31,33.97,0.666,13.53,8.38
G379,8/13/2012 17:46,8/13/2012,5:46,33.75,0.665,13.24,8.35
G379,8/13/2012 18:01,8/13/2012,6:01,33.59,0.663,12.98,8.31
G379,8/13/2012 18:16,8/13/2012,6:16,33.49,0.663,12.77,8.28
G379,8/13/2012 18:31,8/13/2012,6:31,33.37,0.663,12.57,8.25
G379,8/13/2012 18:46,8/13/2012,6:46,33.02,0.66,12.34,8.21
G379,8/13/2012 19:01,8/13/2012,7:01,32.81,0.657,12.04,8.15
G379,8/13/2012 19:16,8/13/2012,7:16,32.43,0.655,11.73,8.08
G379,8/13/2012 19:31,8/13/2012,7:31,32.23,0.655,11.3,8.01
G379,8/13/2012 19:46,8/13/2012,7:46,32.14,0.656,10.92,7.97
G379,8/13/2012 20:01,8/13/2012,8:01,32.1,0.658,10.55,7.94
G379,8/13/2012 20:16,8/13/2012,8:16,32.06,0.66,10.19,7.92
G379,8/13/2012 20:31,8/13/2012,8:31,31.98,0.661,9.76,7.89
G379,8/13/2012 20:46,8/13/2012,8:46,31.88,0.662,9.35,7.86
G379,8/13/2012 21:01,8/13/2012,9:01,31.83,0.664,9.08,7.83
G379,8/13/2012 21:16,8/13/2012,9:16,31.8,0.666,8.72,7.81
G379,8/13/2012 21:31,8/13/2012,9:31,31.74,0.67,8.3,7.79
G379,8/13/2012 21:46,8/13/2012,9:46,31.69,0.673,7.89,7.77
G379,8/13/2012 22:01,8/13/2012,10:01,31.61,0.677,7.37,7.74
G379,8/13/2012 22:16,8/13/2012,10:16,31.57,0.681,6.93,7.72
G379,8/13/2012 22:31,8/13/2012,10:31,31.53,0.684,6.68,7.7
G379,8/13/2012 22:46,8/13/2012,10:46,31.45,0.687,6.27,7.7
G379,8/13/2012 23:01,8/13/2012,11:01,31.41,0.691,5.91,7.68
G379,8/13/2012 23:16,8/13/2012,11:16,31.33,0.694,5.46,7.68
G379,8/13/2012 23:31,8/13/2012,11:31,31.26,0.698,5.1,7.66
G379,8/13/2012 23:46,8/13/2012,11:46,31.18,0.701,4.7,7.65
G379,8/14/2012 0:01,8/14/2012,12:01,31.12,0.705,4.32,7.64
G379,8/14/2012 0:16,8/14/2012,12:16,31.04,0.71,3.86,7.63
G379,8/14/2012 0:31,8/14/2012,12:31,30.98,0.713,3.4,7.62
G379,8/14/2012 0:46,8/14/2012,12:46,30.89,0.716,3.02,7.61
G379,8/14/2012 1:01,8/14/2012,1:01,30.82,0.717,2.44,7.61
G379,8/14/2012 1:16,8/14/2012,1:16,30.77,0.722,1.96,7.59
G379,8/14/2012 1:31,8/14/2012,1:31,30.7,0.726,1.39,7.57
G379,8/14/2012 1:46,8/14/2012,1:46,30.64,0.729,1.04,7.57
G379,8/14/2012 2:01,8/14/2012,2:01,30.6,0.731,0.76,7.56
G379,8/14/2012 2:16,8/14/2012,2:16,30.55,0.734,0.49,7.55
G379,8/14/2012 2:31,8/14/2012,2:31,30.47,0.737,0.16,7.55
G379,8/14/2012 2:46,8/14/2012,2:46,30.4,0.739,-0.15,7.55
G379,8/14/2012 3:01,8/14/2012,3:01,30.35,0.742,-0.46,7.54
G379,8/14/2012 3:16,8/14/2012,3:16,30.23,0.745,-0.54,7.54
G379,8/14/2012 3:31,8/14/2012,3:31,30.15,0.748,-0.61,7.54
G379,8/14/2012 3:46,8/14/2012,3:46,30.1,0.749,-0.76,7.54
G379,8/14/2012 4:01,8/14/2012,4:01,29.97,0.751,-0.88,7.54
G379,8/14/2012 4:16,8/14/2012,4:16,29.91,0.752,-0.86,7.54
G379,8/14/2012 4:31,8/14/2012,4:31,29.85,0.753,-0.93,7.54
G379,8/14/2012 4:46,8/14/2012,4:46,29.77,0.754,-0.98,7.53
G379,8/14/2012 5:01,8/14/2012,5:01,29.74,0.755,-1.05,7.53
G379,8/14/2012 5:16,8/14/2012,5:16,29.67,0.756,-1.09,7.53
G379,8/14/2012 5:31,8/14/2012,5:31,29.58,0.757,-1.08,7.53
G379,8/14/2012 5:46,8/14/2012,5:46,29.49,0.758,-0.99,7.52
G379,8/14/2012 6:01,8/14/2012,6:01,29.45,0.758,-1.04,7.52
G379,8/14/2012 6:16,8/14/2012,6:16,29.41,0.759,-1.1,7.52
G379,8/14/2012 6:31,8/14/2012,6:31,29.37,0.76,-1.19,7.51
G379,8/14/2012 6:46,8/14/2012,6:46,29.27,0.761,-1.11,7.51
G379,8/14/2012 7:01,8/14/2012,7:01,29.22,0.761,-1.18,7.51
G379,8/14/2012 7:16,8/14/2012,7:16,29.14,0.761,-1.1,7.51
G379,8/14/2012 7:31,8/14/2012,7:31,29.08,0.762,-1.04,7.51
G379,8/14/2012 7:46,8/14/2012,7:46,29.07,0.763,-1.04,7.51
G379,8/14/2012 8:01,8/14/2012,8:01,29.01,0.763,-0.9,7.51
G379,8/14/2012 8:16,8/14/2012,8:16,29.01,0.763,-0.52,7.53
G379,8/14/2012 8:31,8/14/2012,8:31,29.08,0.763,-0.23,7.54
G379,8/14/2012 8:46,8/14/2012,8:46,29.11,0.761,0.51,7.56
G379,8/14/2012 9:01,8/14/2012,9:01,29.18,0.759,1.33,7.59
G379,8/14/2012 9:16,8/14/2012,9:16,29.32,0.757,2.58,7.62
G379,8/14/2012 9:31,8/14/2012,9:31,29.49,0.75,3.84,7.66
G379,8/14/2012 9:46,8/14/2012,9:46,29.69,0.748,4.02,7.72
G379,8/14/2012 10:01,8/14/2012,10:01,29.97,0.745,5.11,7.8
G379,8/14/2012 10:16,8/14/2012,10:16,30.18,0.744,5.25,7.79
G379,8/14/2012 10:31,8/14/2012,10:31,30.58,0.741,6.38,7.92
G379,8/14/2012 10:46,8/14/2012,10:46,30.59,0.74,8.68,7.94
G379,8/14/2012 11:01,8/14/2012,11:01,30.64,0.74,9.2,7.97
G379,8/14/2012 11:16,8/14/2012,11:16,30.74,0.74,9.66,8
G379,8/14/2012 11:31,8/14/2012,11:31,30.9,0.739,10.42,8.06
G379,8/14/2012 11:46,8/14/2012,11:46,31.2,0.738,10.84,8.08
G379,8/14/2012 12:01,8/14/2012,12:01,31.23,0.74,9.27,8.15
G379,8/14/2012 12:16,8/14/2012,12:16,31.48,0.737,8.78,8.2
G379,8/14/2012 12:31,8/14/2012,12:31,31.39,0.734,7.55,8.15
G379,8/14/2012 12:46,8/14/2012,12:46,31.07,0.734,9.68,8
G379,8/14/2012 13:01,8/14/2012,1:01,31.11,0.728,9.3,8.09
G379,8/14/2012 13:16,8/14/2012,1:16,31.62,0.721,10.77,8.28
G379,8/14/2012 13:31,8/14/2012,1:31,32.03,0.718,11.9,8.26
G379,8/14/2012 13:46,8/14/2012,1:46,32.38,0.718,12.21,8.32
G379,8/14/2012 14:01,8/14/2012,2:01,32.5,0.719,13.21,8.32
G379,8/14/2012 14:16,8/14/2012,2:16,32.52,0.72,13.62,8.3
G379,8/14/2012 14:31,8/14/2012,2:31,32.77,0.715,15.52,8.3
G379,8/14/2012 14:46,8/14/2012,2:46,32.77,0.715,16.86,8.32
G379,8/14/2012 15:01,8/14/2012,3:01,32.7,0.713,16.39,8.34
G379,8/14/2012 15:16,8/14/2012,3:16,33.07,0.701,15.98,8.39
G379,8/14/2012 15:31,8/14/2012,3:31,33.07,0.697,17.6,8.38
G379,8/14/2012 15:46,8/14/2012,3:46,33.18,0.696,17.23,8.4
G379,8/14/2012 16:01,8/14/2012,4:01,33.15,0.697,16.5,8.39
G379,8/14/2012 16:16,8/14/2012,4:16,33.19,0.698,16.24,8.36
G379,8/14/2012 16:31,8/14/2012,4:31,33.54,0.702,16.05,8.5
G379,8/14/2012 16:46,8/14/2012,4:46,33.51,0.71,16.18,8.5
G379,8/14/2012 17:01,8/14/2012,5:01,33.32,0.714,15.43,8.47
G379,8/14/2012 17:16,8/14/2012,5:16,33.46,0.714,15.65,8.48
G379,8/14/2012 17:31,8/14/2012,5:31,33.51,0.714,15.2,8.48
G379,8/14/2012 17:46,8/14/2012,5:46,33.49,0.712,15.33,8.53
G379,8/14/2012 18:01,8/14/2012,6:01,33.33,0.709,16.84,8.53
G379,8/14/2012 18:16,8/14/2012,6:16,33.16,0.708,16.78,8.53
G379,8/14/2012 18:31,8/14/2012,6:31,33.13,0.706,16.65,8.51
G379,8/14/2012 18:46,8/14/2012,6:46,32.96,0.707,16.28,8.46
G379,8/14/2012 19:01,8/14/2012,7:01,32.83,0.708,15.37,8.42
G379,8/14/2012 19:16,8/14/2012,7:16,32.67,0.711,14.44,8.36
G379,8/14/2012 19:31,8/14/2012,7:31,32.44,0.707,14.18,8.32
G379,8/14/2012 19:46,8/14/2012,7:46,32.16,0.699,14.33,8.3
G379,8/14/2012 20:01,8/14/2012,8:01,31.93,0.699,13.42,8.22
G379,8/14/2012 20:16,8/14/2012,8:16,31.67,0.697,12.56,8.17
G379,8/14/2012 20:31,8/14/2012,8:31,31.56,0.702,11.68,8.08
G379,8/14/2012 20:46,8/14/2012,8:46,31.44,0.706,10.66,7.99
G379,8/14/2012 21:01,8/14/2012,9:01,31.38,0.709,9.65,7.93
G379,8/14/2012 21:16,8/14/2012,9:16,31.43,0.709,9.89,7.91
G379,8/14/2012 21:31,8/14/2012,9:31,31.27,0.71,8.94,7.9
G379,8/14/2012 21:46,8/14/2012,9:46,31.21,0.711,8.44,7.87
G379,8/14/2012 22:01,8/14/2012,10:01,31.15,0.712,7.98,7.84
G379,8/14/2012 22:16,8/14/2012,10:16,31.08,0.714,7.55,7.81
G379,8/14/2012 22:31,8/14/2012,10:31,31.01,0.717,6.99,7.78
G379,8/14/2012 22:46,8/14/2012,10:46,30.9,0.721,6.37,7.74
G379,8/14/2012 23:01,8/14/2012,11:01,30.8,0.723,5.77,7.72
G379,8/14/2012 23:16,8/14/2012,11:16,30.71,0.726,5.39,7.7
G379,8/14/2012 23:31,8/14/2012,11:31,30.66,0.73,4.93,7.68
G379,8/14/2012 23:46,8/14/2012,11:46,30.58,0.732,4.63,7.66
G379,8/15/2012 0:01,8/15/2012,12:01,30.5,0.733,4.15,7.65
G379,8/15/2012 0:16,8/15/2012,12:16,30.4,0.735,3.69,7.65
G379,8/15/2012 0:31,8/15/2012,12:31,30.36,0.737,3.38,7.64
G379,8/15/2012 0:46,8/15/2012,12:46,30.27,0.737,2.68,7.63
G379,8/15/2012 1:01,8/15/2012,1:01,30.23,0.742,2.6,7.61
G379,8/15/2012 1:16,8/15/2012,1:16,30.14,0.746,1.96,7.6
G379,8/15/2012 1:31,8/15/2012,1:31,30.06,0.748,1.44,7.59
G379,8/15/2012 1:46,8/15/2012,1:46,30,0.75,1.2,7.58
G379,8/15/2012 2:01,8/15/2012,2:01,29.93,0.753,0.8,7.57
G379,8/15/2012 2:16,8/15/2012,2:16,29.86,0.754,0.48,7.56
G379,8/15/2012 2:31,8/15/2012,2:31,29.77,0.757,0,7.55
G379,8/15/2012 2:46,8/15/2012,2:46,29.68,0.759,-0.17,7.54
G379,8/15/2012 3:01,8/15/2012,3:01,29.59,0.759,-0.42,7.54
G379,8/15/2012 3:16,8/15/2012,3:16,29.52,0.76,-0.54,7.54
G379,8/15/2012 3:31,8/15/2012,3:31,29.48,0.761,-0.67,7.53
G379,8/15/2012 3:46,8/15/2012,3:46,29.46,0.761,-0.69,7.53
G379,8/15/2012 4:01,8/15/2012,4:01,29.45,0.762,-0.82,7.53
G379,8/15/2012 4:16,8/15/2012,4:16,29.42,0.762,-0.91,7.53
G379,8/15/2012 4:31,8/15/2012,4:31,29.4,0.763,-0.92,7.52
G379,8/15/2012 4:46,8/15/2012,4:46,29.31,0.765,-0.96,7.53
G379,8/15/2012 5:01,8/15/2012,5:01,29.28,0.765,-0.96,7.52
G379,8/15/2012 5:16,8/15/2012,5:16,29.2,0.767,-0.97,7.52
G379,8/15/2012 5:31,8/15/2012,5:31,29.15,0.767,-0.99,7.52
G379,8/15/2012 5:46,8/15/2012,5:46,29.12,0.767,-1.04,7.52
G379,8/15/2012 6:01,8/15/2012,6:01,29.06,0.769,-1.09,7.51
G379,8/15/2012 6:16,8/15/2012,6:16,28.95,0.769,-0.8,7.52
G379,8/15/2012 6:31,8/15/2012,6:31,28.9,0.77,-1.04,7.52
G379,8/15/2012 6:46,8/15/2012,6:46,28.85,0.77,-1.13,7.51
G379,8/15/2012 7:01,8/15/2012,7:01,28.78,0.771,-1,7.52
G379,8/15/2012 7:16,8/15/2012,7:16,28.76,0.771,-1.05,7.51
G379,8/15/2012 7:31,8/15/2012,7:31,28.72,0.772,-1.09,7.51
G379,8/15/2012 7:46,8/15/2012,7:46,28.67,0.774,-1.06,7.52
G379,8/15/2012 8:01,8/15/2012,8:01,28.64,0.774,-0.7,7.53
G379,8/15/2012 8:16,8/15/2012,8:16,28.68,0.774,-0.66,7.54
G379,8/15/2012 8:31,8/15/2012,8:31,28.73,0.774,-0.53,7.54
G379,8/15/2012 8:46,8/15/2012,8:46,28.74,0.774,0.6,7.57
G379,8/15/2012 9:01,8/15/2012,9:01,28.78,0.772,1.64,7.59
G379,8/15/2012 9:16,8/15/2012,9:16,28.92,0.769,2.54,7.61
G379,8/15/2012 9:31,8/15/2012,9:31,29.08,0.767,2.87,7.63
G379,8/15/2012 9:46,8/15/2012,9:46,29.3,0.765,3.72,7.66
G379,8/15/2012 10:01,8/15/2012,10:01,29.47,0.765,4.26,7.68
G379,8/15/2012 10:16,8/15/2012,10:16,29.65,0.765,4.51,7.7
G379,8/15/2012 10:31,8/15/2012,10:31,29.9,0.76,4.74,7.75
G379,8/15/2012 10:46,8/15/2012,10:46,30.17,0.755,5.85,7.79
G379,8/15/2012 11:01,8/15/2012,11:01,30.36,0.754,7.15,7.86
G379,8/15/2012 11:16,8/15/2012,11:16,30.64,0.752,8.49,7.93
G379,8/15/2012 11:31,8/15/2012,11:31,30.72,0.753,9.08,7.95
G379,8/15/2012 11:46,8/15/2012,11:46,30.95,0.749,9.05,7.94
G379,8/15/2012 12:01,8/15/2012,12:01,31.1,0.748,8.58,8.02
G379,8/15/2012 12:16,8/15/2012,12:16,31.28,0.747,10.68,8.06
G379,8/15/2012 12:31,8/15/2012,12:31,31.21,0.749,11.26,8.12
G379,8/15/2012 12:46,8/15/2012,12:46,31.32,0.747,11.14,8.13
G379,8/15/2012 13:01,8/15/2012,1:01,31.38,0.745,13.9,8.18
G379,8/15/2012 13:16,8/15/2012,1:16,31.4,0.743,14.54,8.21
G379,8/15/2012 13:31,8/15/2012,1:31,31.51,0.741,15.57,8.23
G379,8/15/2012 13:46,8/15/2012,1:46,31.48,0.742,15.24,8.29
G379,8/15/2012 14:01,8/15/2012,2:01,31.49,0.741,13.33,8.25
G379,8/15/2012 14:16,8/15/2012,2:16,31.59,0.738,13,8.22
G379,8/15/2012 14:31,8/15/2012,2:31,31.65,0.735,13.32,8.19
G379,8/15/2012 14:46,8/15/2012,2:46,31.68,0.735,13.46,8.19
G379,8/15/2012 15:01,8/15/2012,3:01,31.86,0.735,13.76,8.19
G379,8/15/2012 15:16,8/15/2012,3:16,32.26,0.736,13.73,8.23
G379,8/15/2012 15:31,8/15/2012,3:31,32.87,0.73,12.76,8.37
G379,8/15/2012 15:46,8/15/2012,3:46,33.04,0.728,13.71,8.38
G379,8/15/2012 16:01,8/15/2012,4:01,33.13,0.732,12.57,8.38
G379,8/15/2012 16:16,8/15/2012,4:16,33.47,0.731,13.12,8.42
G379,8/15/2012 16:31,8/15/2012,4:31,33.37,0.732,12.57,8.36
G379,8/15/2012 16:46,8/15/2012,4:46,33.48,0.731,13.85,8.41
G379,8/15/2012 17:01,8/15/2012,5:01,33.8,0.727,14.53,8.52
G379,8/15/2012 17:16,8/15/2012,5:16,33.64,0.724,15.76,8.48
G379,8/15/2012 17:31,8/15/2012,5:31,33.48,0.723,16.1,8.49
G379,8/15/2012 17:46,8/15/2012,5:46,33.24,0.724,15.5,8.46
G379,8/15/2012 18:01,8/15/2012,6:01,33.07,0.725,15.09,8.43
G379,8/15/2012 18:16,8/15/2012,6:16,32.97,0.725,14.73,8.41
G379,8/15/2012 18:31,8/15/2012,6:31,32.82,0.726,14.19,8.37
G379,8/15/2012 18:46,8/15/2012,6:46,32.69,0.726,14.06,8.36
G379,8/15/2012 19:01,8/15/2012,7:01,32.64,0.727,13.87,8.34
G379,8/15/2012 19:16,8/15/2012,7:16,32.45,0.728,13.39,8.32
G379,8/15/2012 19:31,8/15/2012,7:31,32.39,0.728,13.23,8.29
G379,8/15/2012 19:46,8/15/2012,7:46,32.36,0.727,13.07,8.26
G379,8/15/2012 20:01,8/15/2012,8:01,32.26,0.728,12.71,8.22
G379,8/15/2012 20:16,8/15/2012,8:16,32.18,0.729,12.09,8.17
G379,8/15/2012 20:31,8/15/2012,8:31,32.13,0.729,11.65,8.12
G379,8/15/2012 20:46,8/15/2012,8:46,32.05,0.73,11.09,8.1
G379,8/15/2012 21:01,8/15/2012,9:01,31.99,0.732,10.51,8.06
G379,8/15/2012 21:16,8/15/2012,9:16,31.92,0.733,10.07,8.02
G379,8/15/2012 21:31,8/15/2012,9:31,31.88,0.735,9.42,7.98
G379,8/15/2012 21:46,8/15/2012,9:46,31.82,0.736,8.88,7.94
G379,8/15/2012 22:01,8/15/2012,10:01,31.74,0.738,8.27,7.9
G379,8/15/2012 22:16,8/15/2012,10:16,31.67,0.741,7.8,7.89
G379,8/15/2012 22:31,8/15/2012,10:31,31.6,0.742,7.3,7.86
G379,8/15/2012 22:46,8/15/2012,10:46,31.53,0.745,6.87,7.84
G379,8/15/2012 23:01,8/15/2012,11:01,31.46,0.747,6.34,7.81
G379,8/15/2012 23:16,8/15/2012,11:16,31.39,0.748,5.9,7.79
G379,8/15/2012 23:31,8/15/2012,11:31,31.27,0.752,5.35,7.77
G379,8/15/2012 23:46,8/15/2012,11:46,31.15,0.756,4.83,7.75
G379,8/16/2012 0:01,8/16/2012,12:01,31.04,0.76,4.38,7.74
G379,8/16/2012 0:16,8/16/2012,12:16,31,0.76,4.15,7.73
G379,8/16/2012 0:31,8/16/2012,12:31,30.88,0.763,3.72,7.72
G379,8/16/2012 0:46,8/16/2012,12:46,30.86,0.764,3.38,7.7
G379,8/16/2012 1:01,8/16/2012,1:01,30.82,0.765,2.88,7.7
G379,8/16/2012 1:16,8/16/2012,1:16,30.74,0.767,2.18,7.68
G379,8/16/2012 1:31,8/16/2012,1:31,30.67,0.767,2.06,7.66
G379,8/16/2012 1:46,8/16/2012,1:46,30.58,0.766,1.85,7.65
G379,8/16/2012 2:01,8/16/2012,2:01,30.49,0.765,1.8,7.64
G379,8/16/2012 2:16,8/16/2012,2:16,30.44,0.764,1.25,7.62
G379,8/16/2012 2:31,8/16/2012,2:31,30.37,0.764,1.1,7.62
G379,8/16/2012 2:46,8/16/2012,2:46,30.3,0.764,0.81,7.6
G379,8/16/2012 3:01,8/16/2012,3:01,30.26,0.764,0.48,7.6
G379,8/16/2012 3:16,8/16/2012,3:16,30.2,0.765,0.19,7.59
G379,8/16/2012 3:31,8/16/2012,3:31,30.13,0.766,-0.03,7.58
G379,8/16/2012 3:46,8/16/2012,3:46,30.03,0.767,-0.24,7.57
G379,8/16/2012 4:01,8/16/2012,4:01,30,0.769,-0.32,7.57
G379,8/16/2012 4:16,8/16/2012,4:16,29.93,0.77,-0.47,7.56
G379,8/16/2012 4:31,8/16/2012,4:31,29.87,0.771,-0.55,7.56
G379,8/16/2012 4:46,8/16/2012,4:46,29.8,0.772,-0.64,7.56
G379,8/16/2012 5:01,8/16/2012,5:01,29.73,0.774,-0.71,7.55
G379,8/16/2012 5:16,8/16/2012,5:16,29.71,0.775,-0.93,7.55
G379,8/16/2012 5:31,8/16/2012,5:31,29.66,0.776,-1,7.55
G379,8/16/2012 5:46,8/16/2012,5:46,29.62,0.777,-1.06,7.55
G379,8/16/2012 6:01,8/16/2012,6:01,29.58,0.777,-1.12,7.55
G379,8/16/2012 6:16,8/16/2012,6:16,29.54,0.778,-1.18,7.55
G379,8/16/2012 6:31,8/16/2012,6:31,29.52,0.779,-1.21,7.54
G379,8/16/2012 6:46,8/16/2012,6:46,29.47,0.781,-1.21,7.54
G379,8/16/2012 7:01,8/16/2012,7:01,29.41,0.782,-1.22,7.55
G379,8/16/2012 7:16,8/16/2012,7:16,29.37,0.783,-1.22,7.54
G379,8/16/2012 7:31,8/16/2012,7:31,29.34,0.785,-1.22,7.54
G379,8/16/2012 7:46,8/16/2012,7:46,29.31,0.787,-1.23,7.54
G379,8/16/2012 8:01,8/16/2012,8:01,29.31,0.788,-1.23,7.54
G379,8/16/2012 8:16,8/16/2012,8:16,29.33,0.788,-1.11,7.56
G379,8/16/2012 8:31,8/16/2012,8:31,29.36,0.789,-0.26,7.57
G379,8/16/2012 8:46,8/16/2012,8:46,29.44,0.79,0.21,7.61
G379,8/16/2012 9:01,8/16/2012,9:01,29.52,0.79,0.01,7.62
G379,8/16/2012 9:16,8/16/2012,9:16,29.69,0.787,1.03,7.7
G379,8/16/2012 9:31,8/16/2012,9:31,29.9,0.783,2.9,7.77
G379,8/16/2012 9:46,8/16/2012,9:46,30.11,0.781,3.63,7.71
G379,8/16/2012 10:01,8/16/2012,10:01,30.34,0.78,4.49,7.79
G379,8/16/2012 10:16,8/16/2012,10:16,30.62,0.779,5.87,7.85
G379,8/16/2012 10:31,8/16/2012,10:31,30.77,0.778,6.39,7.85
G379,8/16/2012 10:46,8/16/2012,10:46,30.99,0.777,5.77,7.88
G379,8/16/2012 11:01,8/16/2012,11:01,31.04,0.778,8.06,7.98
G379,8/16/2012 11:16,8/16/2012,11:16,31.15,0.777,9.73,8.01
G379,8/16/2012 11:31,8/16/2012,11:31,31.2,0.777,9.7,8.05
G379,8/16/2012 11:46,8/16/2012,11:46,31.22,0.776,9.18,8.06
G379,8/16/2012 12:01,8/16/2012,12:01,31.27,0.773,10.65,8.07
G379,8/16/2012 12:16,8/16/2012,12:16,31.31,0.77,11.3,8.08
G379,8/16/2012 12:31,8/16/2012,12:31,31.42,0.766,11.64,8.11
G379,8/16/2012 12:46,8/16/2012,12:46,31.47,0.767,12.37,8.15
G379,8/16/2012 13:01,8/16/2012,1:01,31.71,0.766,13.32,8.2
G379,8/16/2012 13:16,8/16/2012,1:16,31.94,0.766,13.51,8.21
G379,8/16/2012 13:31,8/16/2012,1:31,32.14,0.766,13.85,8.24
G379,8/16/2012 13:46,8/16/2012,1:46,32.43,0.767,14.24,8.22
G379,8/16/2012 14:01,8/16/2012,2:01,32.68,0.766,14.56,8.24
G379,8/16/2012 14:16,8/16/2012,2:16,32.84,0.763,15.1,8.25
G379,8/16/2012 14:31,8/16/2012,2:31,33,0.763,15.32,8.24
G379,8/16/2012 14:46,8/16/2012,2:46,33.08,0.759,14.75,8.21
G379,8/16/2012 15:01,8/16/2012,3:01,33.15,0.753,14.29,8.18
G379,8/16/2012 15:16,8/16/2012,3:16,33.78,0.736,15.35,8.29
G379,8/16/2012 15:31,8/16/2012,3:31,33.45,0.739,16.78,8.41
G379,8/16/2012 15:46,8/16/2012,3:46,33.37,0.744,15.23,8.31
G379,8/16/2012 16:01,8/16/2012,4:01,33.3,0.747,14.39,8.24
G379,8/16/2012 16:16,8/16/2012,4:16,33.38,0.747,14.01,8.2
G379,8/16/2012 16:31,8/16/2012,4:31,33.32,0.746,13.98,8.19
G379,8/16/2012 16:46,8/16/2012,4:46,33.26,0.747,13.51,8.15
G379,8/16/2012 17:01,8/16/2012,5:01,33.13,0.747,13.5,8.15
G379,8/16/2012 17:16,8/16/2012,5:16,33.01,0.748,13.34,8.14
G379,8/16/2012 17:31,8/16/2012,5:31,32.96,0.747,13.34,8.16
G379,8/16/2012 17:46,8/16/2012,5:46,32.9,0.746,13.43,8.15
G379,8/16/2012 18:01,8/16/2012,6:01,32.82,0.746,13.43,8.15
G379,8/16/2012 18:16,8/16/2012,6:16,32.78,0.747,12.95,8.14
G379,8/16/2012 18:31,8/16/2012,6:31,32.77,0.75,13.12,8.17
G379,8/16/2012 18:46,8/16/2012,6:46,32.71,0.754,12.96,8.18
G379,8/16/2012 19:01,8/16/2012,7:01,32.65,0.757,12.83,8.19
G379,8/16/2012 19:16,8/16/2012,7:16,32.59,0.758,12.9,8.19
G379,8/16/2012 19:31,8/16/2012,7:31,32.48,0.761,12.73,8.18
G379,8/16/2012 19:46,8/16/2012,7:46,32.39,0.762,12.47,8.16
G379,8/16/2012 20:01,8/16/2012,8:01,32.28,0.765,11.92,8.13
G379,8/16/2012 20:16,8/16/2012,8:16,32.15,0.768,11.27,8.09
G379,8/16/2012 20:31,8/16/2012,8:31,32.04,0.771,10.73,8.07
G379,8/16/2012 20:46,8/16/2012,8:46,31.92,0.773,10.02,8.02
G379,8/16/2012 21:01,8/16/2012,9:01,31.76,0.777,9.27,8.01
G379,8/16/2012 21:16,8/16/2012,9:16,31.73,0.776,8.95,7.96
G379,8/16/2012 21:31,8/16/2012,9:31,31.67,0.776,8.52,7.94
G379,8/16/2012 21:46,8/16/2012,9:46,31.56,0.777,8.07,7.91
G379,8/16/2012 22:01,8/16/2012,10:01,31.51,0.78,7.51,7.88
G379,8/16/2012 22:16,8/16/2012,10:16,31.41,0.784,6.82,7.85
G379,8/16/2012 22:31,8/16/2012,10:31,31.34,0.786,6.29,7.83
G379,8/16/2012 22:46,8/16/2012,10:46,31.23,0.791,5.55,7.8
G379,8/16/2012 23:01,8/16/2012,11:01,31.08,0.793,4.97,7.78
G379,8/16/2012 23:16,8/16/2012,11:16,30.97,0.794,4.54,7.76
G379,8/16/2012 23:31,8/16/2012,11:31,30.93,0.796,4.08,7.75
G379,8/16/2012 23:46,8/16/2012,11:46,30.87,0.796,3.67,7.72
G379,8/17/2012 0:01,8/17/2012,12:01,30.82,0.8,3.17,7.71
G379,8/17/2012 0:16,8/17/2012,12:16,30.75,0.8,2.99,7.7
G379,8/17/2012 0:31,8/17/2012,12:31,30.69,0.799,2.76,7.69
G379,8/17/2012 0:46,8/17/2012,12:46,30.64,0.802,2.28,7.68
G379,8/17/2012 1:01,8/17/2012,1:01,30.54,0.802,1.86,7.66
G379,8/17/2012 1:16,8/17/2012,1:16,30.47,0.804,1.56,7.66
G379,8/17/2012 1:31,8/17/2012,1:31,30.37,0.805,1.12,7.64
G379,8/17/2012 1:46,8/17/2012,1:46,30.31,0.807,0.72,7.63
G379,8/17/2012 2:01,8/17/2012,2:01,30.26,0.808,0.43,7.62
G379,8/17/2012 2:16,8/17/2012,2:16,30.2,0.81,0.09,7.61
G379,8/17/2012 2:31,8/17/2012,2:31,30.13,0.812,-0.26,7.6
G379,8/17/2012 2:46,8/17/2012,2:46,30.05,0.813,-0.49,7.6
G379,8/17/2012 3:01,8/17/2012,3:01,30,0.815,-0.67,7.59
G379,8/17/2012 3:16,8/17/2012,3:16,29.93,0.818,-1.01,7.58
G379,8/17/2012 3:31,8/17/2012,3:31,29.86,0.818,-1.11,7.57
G379,8/17/2012 3:46,8/17/2012,3:46,29.8,0.819,-1.16,7.57
G379,8/17/2012 4:01,8/17/2012,4:01,29.73,0.821,-1.21,7.57
